FIPS	NAICS8	DATA
08023	11212000	10.0000
08023	11210004	2031.0000
12097	11211100	66395.0000
12097	11210000	105405.0000
12097	11210003	66395.0000
12097	11210004	39010.0000
29077	11211100	37691.0000
29077	11210000	68606.0000
29077	11210003	38355.0000
29077	11212000	664.0000
29077	11210004	30251.0000
24045	11211100	559.0000
24045	11210000	923.0000
24045	11210003	559.0000
24045	11210004	364.0000
42109	11211100	2338.0000
42109	11210000	24658.0000
42109	11210003	8267.0000
42109	11212000	5929.0000
42109	11210004	16391.0000
47055	11211100	28254.0000
47055	11210000	52845.0000
47055	11210003	28419.0000
47055	11212000	165.0000
47055	11210004	24426.0000
46083	11211100	4955.0000
46083	11210000	36494.0000
46083	11210003	10683.0000
46083	11212000	5728.0000
46083	11210004	25811.0000
17121	11211100	5251.0000
17121	11210000	10823.0000
17121	11210003	5254.0000
17121	11212000	3.0000
17121	11210004	5569.0000
27089	11211100	5463.0000
27089	11210000	10636.0000
27089	11210003	5741.0000
27089	11212000	278.0000
27089	11210004	4895.0000
42015	11211100	9758.0000
42015	11210000	47406.0000
42015	11210003	25109.0000
42015	11212000	15351.0000
42015	11210004	22297.0000
48041	11211100	31506.0000
48041	11210000	63394.0000
48041	11210003	31562.0000
48041	11212000	56.0000
48041	11210004	31832.0000
48241	11211100	7739.0000
48241	11210000	14268.0000
48241	11210003	7739.0000
48241	11210004	6529.0000
55089	11211100	431.0000
55089	11210000	26421.0000
55089	11210003	9594.0000
55089	11212000	9163.0000
55089	11210004	16827.0000
13277	11211100	3452.0000
13277	11210000	7008.0000
13277	11210003	3662.0000
13277	11212000	210.0000
13277	11210004	3346.0000
19143	11211100	4015.0000
19143	11210000	47242.0000
19143	11210003	9732.0000
19143	11212000	5717.0000
19143	11210004	37510.0000
29059	11211100	28859.0000
29059	11210000	57350.0000
29059	11210003	30651.0000
29059	11212000	1792.0000
29059	11210004	26699.0000
32021	11211100	672.0000
32021	11210000	1264.0000
32021	11210003	672.0000
32021	11210004	592.0000
36029	11211100	1736.0000
36029	11210000	27100.0000
36029	11210003	13382.0000
36029	11212000	11646.0000
36029	11210004	13718.0000
37135	11211100	5108.0000
37135	11210000	10530.0000
37135	11210003	5658.0000
37135	11212000	550.0000
37135	11210004	4872.0000
45035	11211100	1783.3500
45035	11210000	3946.0000
45035	11210003	2056.0000
45035	11212000	272.6500
45035	11210004	1890.0000
47151	11211100	1901.5000
47151	11210000	3006.0000
47151	11210003	1904.0000
47151	11212000	2.5000
47151	11210004	1102.0000
50000	11211100	15717.0000
50000	11210000	254796.0000
50000	11210003	144459.0000
50000	11212000	128742.0000
50000	11210004	110337.0000
48487	11211100	18926.6800
48487	11210000	43234.0000
48487	11210003	19085.0000
48487	11212000	158.3200
48487	11210004	24149.0000
55035	11211100	5038.0000
55035	11210000	25312.0000
55035	11210003	12143.0000
55035	11212000	7105.0000
55035	11210004	13169.0000
13245	11211100	392.4900
13245	11210000	594.0000
13245	11210003	401.0000
13245	11212000	8.5100
13245	11210004	193.0000
21189	11211100	994.9900
21189	11210000	1553.0000
21189	11210003	1006.0000
21189	11212000	11.0100
21189	11210004	547.0000
38073	11211100	19490.2800
38073	11210000	44432.0000
38073	11210003	20265.0000
38073	11212000	774.7200
38073	11210004	24167.0000
01085	11211100	17865.0000
01085	11210000	40173.0000
01085	11210003	17933.0000
01085	11212000	68.0000
01085	11210004	22240.0000
05105	11211100	8962.0000
05105	11210000	14627.0000
05105	11210003	8962.0000
05105	11210004	5665.0000
12099	11211100	4410.0000
12099	11210000	7114.0000
12099	11210003	4469.0000
12099	11212000	59.0000
12099	11210004	2645.0000
17111	11211100	2003.0000
17111	11210000	17848.0000
17111	11210003	4728.0000
17111	11212000	2725.0000
17111	11210004	13120.0000
19175	11211100	19353.0000
19175	11210000	40362.0000
19175	11210003	19364.0000
19175	11212000	11.0000
19175	11210004	20998.0000
21217	11211100	10093.0000
21217	11210000	22598.0000
21217	11210003	11629.0000
21217	11212000	1536.0000
21217	11210004	10969.0000
12031	11211100	3536.0000
12031	11210000	5824.0000
12031	11210003	3536.0000
12031	11210004	2288.0000
24037	11211100	1415.0000
24037	11210000	2607.0000
24037	11210003	1649.0000
24037	11212000	234.0000
24037	11210004	958.0000
42097	11211100	2516.0000
42097	11210000	20965.0000
42097	11210003	6893.0000
42097	11212000	4377.0000
42097	11210004	14072.0000
48175	11211100	26802.3700
48175	11210000	40372.0000
48175	11210003	26938.0000
48175	11212000	135.6300
48175	11210004	13434.0000
48379	11211100	11937.0000
48379	11210000	24885.0000
48379	11210003	14202.0000
48379	11212000	2265.0000
48379	11210004	10683.0000
20115	11211100	22980.0000
20115	11210000	71819.0000
20115	11210003	23703.0000
20115	11212000	723.0000
20115	11210004	48116.0000
20205	11211100	13838.0000
20205	11210000	23231.0000
20205	11210003	13842.0000
20205	11212000	4.0000
20205	11210004	9389.0000
29093	11211100	5033.6300
29093	11210000	8736.0000
29093	11210003	5044.0000
29093	11212000	10.3700
29093	11210004	3692.0000
13263	11211100	1186.5400
13263	11210000	1747.0000
13263	11210003	1192.0000
13263	11212000	5.4600
13263	11210004	555.0000
38019	11211100	1273.3300
38019	11210000	2099.0000
38019	11210003	1285.0000
38019	11212000	11.6700
38019	11210004	814.0000
38005	11211100	16961.7500
38005	11210000	30315.0000
38005	11210003	16973.0000
38005	11212000	11.2500
38005	11210004	13342.0000
48365	11211100	20045.8400
48365	11210000	31045.0000
48365	11210003	20206.0000
48365	11212000	160.1600
48365	11210004	10839.0000
48419	11211100	29433.4100
48419	11210000	43354.0000
48419	11210003	29484.0000
48419	11212000	50.5900
48419	11210004	13870.0000
05127	11211100	12918.0000
05127	11210000	21968.0000
05127	11210003	12918.0000
05127	11210004	9050.0000
21225	11211100	4565.0000
21225	11210000	8057.0000
21225	11210003	4565.0000
21225	11210004	3492.0000
22097	11211100	17011.0000
22097	11210000	27031.0000
22097	11210003	17011.0000
22097	11210004	10020.0000
28139	11211100	5084.0000
28139	11210000	8093.0000
28139	11210003	5084.0000
28139	11210004	3009.0000
29195	11211100	12387.1500
29195	11210000	22899.0000
29195	11210003	12573.0000
29195	11212000	185.8500
29195	11210004	10326.0000
30109	11211100	13498.0100
30109	11210000	21050.0000
30109	11210003	13502.0000
30109	11212000	3.9900
30109	11210004	7548.0000
22095	11211100	69.4100
22095	11210000	112.3500
22095	11210004	42.9500
41021	11211100	6522.0000
41021	11210000	10665.0000
41021	11210003	6522.0000
41021	11210004	4143.0000
51179	11211100	929.0000
51179	11210000	3368.0000
51179	11210003	929.0000
51179	11210004	2439.0000
17001	11211100	17558.0000
17001	11210000	37868.0000
17001	11210003	19011.0000
17001	11212000	1453.0000
17001	11210004	18857.0000
18099	11211100	2934.0000
18099	11210000	20681.0000
18099	11210003	11309.0000
18099	11212000	8375.0000
18099	11210004	9372.0000
20133	11211100	20945.0000
20133	11210000	51767.0000
20133	11210003	21458.0000
20133	11212000	513.0000
20133	11210004	30309.0000
38023	11211100	10139.0000
38023	11210000	13828.0000
38023	11210003	10139.0000
38023	11210004	3689.0000
46045	11211100	21634.8400
46045	11210000	53358.0000
46045	11210003	22163.0000
46045	11212000	528.1600
46045	11210004	31195.0000
08049	11211100	10699.0000
08049	11210000	17031.0000
08049	11210003	10707.0000
08049	11212000	8.0000
08049	11210004	6324.0000
08051	11211100	13842.0000
08051	11210000	23819.0000
08051	11210003	13848.0000
08051	11212000	6.0000
08051	11210004	9971.0000
28049	11211100	11260.0000
28049	11210000	20009.0000
28049	11210003	11260.0000
28049	11210004	8749.0000
25000	11211100	6920.0000
25000	11210000	36574.0000
25000	11210003	18991.0000
25000	11212000	12071.0000
25000	11210004	17583.0000
45063	11211100	5539.7300
45063	11210000	8692.0000
45063	11210003	5718.0000
45063	11212000	178.2700
45063	11210004	2974.0000
48423	11211100	27022.0000
48423	11210000	43874.0000
48423	11210003	27022.0000
48423	11210004	16852.0000
49021	11211100	11808.0000
49021	11210000	36720.0000
49021	11210003	23165.0000
49021	11212000	11357.0000
49021	11210004	13555.0000
49037	11211100	9381.0000
49037	11210000	14591.0000
49037	11210003	9388.0000
49037	11212000	7.0000
49037	11210004	5203.0000
17037	11211100	1729.0000
17037	11210000	18599.0000
17037	11210003	2556.0000
17037	11212000	827.0000
17037	11210004	16043.0000
30043	11211100	16758.0000
30043	11210000	24879.0000
30043	11210003	16764.0000
30043	11212000	6.0000
30043	11210004	8115.0000
37077	11211100	4065.3000
37077	11210000	7637.0000
37077	11210003	4355.0000
37077	11212000	289.7000
37077	11210004	3282.0000
05031	11211100	2847.0000
05031	11210000	5037.0000
05031	11210003	2847.0000
05031	11210004	2190.0000
23005	11211100	882.0000
23005	11210000	3690.0000
23005	11210003	1891.0000
23005	11212000	1009.0000
23005	11210004	1799.0000
51199	11211100	55.9200
51199	11210000	60.2900
51199	11210004	4.3700
40043	11211100	27247.0000
40043	11210000	66477.0000
40043	11210003	27247.0000
40043	11210004	39230.0000
47165	11211100	17961.0000
47165	11210000	37161.0000
47165	11210003	18563.0000
47165	11212000	602.0000
47165	11210004	18598.0000
17011	11211100	3171.0000
17011	11210000	9996.0000
17011	11210003	3313.0000
17011	11212000	142.0000
17011	11210004	6683.0000
21063	11211100	3981.6500
21063	11210000	6438.0000
21063	11210003	4016.0000
21063	11212000	34.3500
21063	11210004	2422.0000
41005	11211100	6901.0000
41005	11210000	14756.0000
41005	11210003	8100.0000
41005	11212000	1199.0000
41005	11210004	6656.0000
17165	11211100	3374.0000
17165	11210000	6276.0000
17165	11210003	3449.0000
17165	11212000	75.0000
17165	11210004	2827.0000
19005	11211100	19311.0000
19005	11210000	68133.0000
19005	11210003	32632.0000
19005	11212000	13321.0000
19005	11210004	35501.0000
27093	11211100	2787.0000
27093	11210000	30487.0000
27093	11210003	10694.0000
27093	11212000	7907.0000
27093	11210004	19793.0000
27163	11211100	1916.0000
27163	11210000	5466.0000
27163	11210003	2774.0000
27163	11212000	858.0000
27163	11210004	2692.0000
28155	11211100	2427.0000
28155	11210000	3413.0000
28155	11210003	2427.0000
28155	11210004	986.0000
55099	11211100	2323.0000
55099	11210000	12396.0000
55099	11210003	6893.0000
55099	11212000	4570.0000
55099	11210004	5503.0000
19135	11211100	14973.9100
19135	11210000	32584.0000
19135	11210003	15586.0000
19135	11212000	612.0900
19135	11210004	16998.0000
20183	11211100	15415.0000
20183	11210000	31443.0000
20183	11210003	16184.0000
20183	11212000	769.0000
20183	11210004	15259.0000
30015	11211100	25806.4600
30015	11210000	37644.0000
30015	11210003	25818.0000
30015	11212000	11.5400
30015	11210004	11826.0000
36067	11211100	1458.0000
36067	11210000	47544.0000
36067	11210003	27011.0000
36067	11212000	25553.0000
36067	11210004	20533.0000
42077	11211100	699.0000
42077	11210000	4051.0000
42077	11210003	2022.0000
42077	11212000	1323.0000
42077	11210004	2029.0000
13133	11211100	3613.0000
13133	11210000	9416.0000
13133	11210003	5295.0000
13133	11212000	1682.0000
13133	11210004	4121.0000
29007	11211100	11843.0000
29007	11210000	28961.0000
29007	11210003	12346.0000
29007	11212000	503.0000
29007	11210004	16615.0000
08014	11211100	89.0000
08014	11210000	268.0000
08014	11210003	89.0000
08014	11210004	179.0000
47031	11211100	12045.5300
47031	11210000	31766.0000
47031	11210003	12504.0000
47031	11212000	458.4700
47031	11210004	19262.0000
06033	11211100	2051.0000
06033	11210000	3640.0000
06033	11210003	2056.0000
06033	11212000	5.0000
06033	11210004	1584.0000
22031	11211100	18416.1200
22031	11210000	34313.0000
22031	11210003	18835.0000
22031	11212000	418.8800
22031	11210004	15478.0000
29173	11211100	8997.6900
29173	11210000	15252.0000
29173	11210003	9018.0000
29173	11212000	20.3100
29173	11210004	6234.0000
31065	11211100	18675.9400
31065	11210000	51368.0000
31065	11210003	20373.0000
31065	11212000	1697.0600
31065	11210004	30995.0000
35037	11211100	23575.4100
35037	11210000	40579.0000
35037	11210003	23586.0000
35037	11212000	10.5900
35037	11210004	16993.0000
37009	11211100	7442.0000
37009	11210000	17354.0000
37009	11210003	7529.0000
37009	11212000	87.0000
37009	11210004	9825.0000
36057	11211100	1548.0000
36057	11210000	26092.0000
36057	11210003	13540.0000
36057	11212000	11992.0000
36057	11210004	12552.0000
01025	11211100	3734.0000
01025	11210000	6794.0000
01025	11210003	3741.0000
01025	11212000	7.0000
01025	11210004	3053.0000
34000	11211100	9370.0000
34000	11210000	27789.0000
34000	11210003	15724.0000
34000	11212000	6354.0000
34000	11210004	12065.0000
13259	11211100	596.0000
13259	11210000	999.0000
13259	11210003	596.0000
13259	11210004	403.0000
23015	11211100	293.0000
23015	11210000	968.0000
23015	11210003	437.0000
23015	11212000	144.0000
23015	11210004	531.0000
29179	11211100	5407.3800
29179	11210000	8360.0000
29179	11210003	5418.0000
29179	11212000	10.6200
29179	11210004	2942.0000
45011	11211100	1832.2300
45011	11210000	4752.0000
45011	11210003	2075.0000
45011	11212000	242.7700
45011	11210004	2677.0000
42043	11211100	1814.0000
42043	11210000	15335.0000
42043	11210003	6485.0000
42043	11212000	4671.0000
42043	11210004	8850.0000
12119	11211100	20895.6300
12119	11210000	32707.0000
12119	11210003	22533.0000
12119	11212000	1637.3700
12119	11210004	10174.0000
22109	11211100	2974.0000
22109	11210000	5719.0000
22109	11210003	2974.0000
22109	11210004	2745.0000
29101	11211100	37410.0000
29101	11210000	68453.0000
29101	11210003	37916.0000
29101	11212000	506.0000
29101	11210004	30537.0000
29183	11211100	2557.4700
29183	11210000	6120.0000
29183	11210003	3018.0000
29183	11212000	460.5300
29183	11210004	3102.0000
13089	11211100	92.5200
13089	11210000	122.5300
13089	11210004	30.0100
18057	11211100	496.0000
18057	11210000	1147.0000
18057	11210003	534.0000
18057	11212000	38.0000
18057	11210004	613.0000
28099	11211100	13066.7900
28099	11210000	20556.0000
28099	11210003	13192.0000
28099	11212000	125.2100
28099	11210004	7364.0000
42023	11211100	170.0000
42023	11210000	339.0000
42023	11210003	170.0000
42023	11210004	169.0000
48409	11211100	6499.0000
48409	11210000	15545.0000
48409	11210003	6499.0000
48409	11210004	9046.0000
48451	11211100	11835.8700
48451	11210000	39973.0000
48451	11210003	15707.0000
48451	11212000	3871.1300
48451	11210004	24266.0000
53043	11211100	12250.9700
53043	11210000	17532.0000
53043	11210003	12256.0000
53043	11212000	5.0300
53043	11210004	5276.0000
55097	11211100	4110.0000
55097	11210000	41254.0000
55097	11210003	15137.0000
55097	11212000	11027.0000
55097	11210004	26117.0000
55117	11211100	2362.0000
55117	11210000	78216.0000
55117	11210003	27658.0000
55117	11212000	25296.0000
55117	11210004	50558.0000
05041	11211100	306.0000
05041	11210000	533.0000
05041	11210003	306.0000
05041	11210004	227.0000
37105	11211100	1981.0000
37105	11210000	3244.0000
37105	11210003	1981.0000
37105	11210004	1263.0000
01031	11211100	15005.0000
01031	11210000	31580.0000
01031	11210003	15034.0000
01031	11212000	29.0000
01031	11210004	16546.0000
31149	11211100	36600.0000
31149	11210000	79783.0000
31149	11210003	36600.0000
31149	11210004	43183.0000
13067	11211100	115.5400
13067	11210000	209.0000
13067	11210003	126.0000
13067	11212000	10.4600
13067	11210004	83.0000
47139	11211100	2459.0000
47139	11210000	9000.0000
47139	11210003	4382.0000
47139	11212000	1923.0000
47139	11210004	4618.0000
51127	11211100	140.3800
51127	11210000	711.0000
51127	11210003	152.0000
51127	11212000	11.6200
51127	11210004	559.0000
55069	11211100	1802.0000
55069	11210000	10521.0000
55069	11210003	5355.0000
55069	11212000	3553.0000
55069	11210004	5166.0000
18151	11211100	980.0000
18151	11210000	11580.0000
18151	11210003	3765.0000
18151	11212000	2785.0000
18151	11210004	7815.0000
32000	11211100	248515.0000
32000	11210000	476858.0000
32000	11210003	280114.0000
32000	11212000	31599.0000
32000	11210004	196744.0000
33001	11211100	495.0000
33001	11210000	1545.0000
33001	11210003	958.0000
33001	11212000	463.0000
33001	11210004	587.0000
13045	11211100	10776.0000
13045	11210000	18600.0000
13045	11210003	11009.0000
13045	11212000	233.0000
13045	11210004	7591.0000
13287	11211100	3460.0000
13287	11210000	5536.0000
13287	11210003	3460.0000
13287	11210004	2076.0000
20143	11211100	18395.0000
20143	11210000	48147.0000
20143	11210003	18404.0000
20143	11212000	9.0000
20143	11210004	29743.0000
20087	11211100	17375.6100
20087	11210000	39069.0000
20087	11210003	17778.0000
20087	11212000	402.3900
20087	11210004	21291.0000
19153	11211100	2926.0000
19153	11210000	8572.0000
19153	11210003	2926.0000
19153	11210004	5646.0000
46119	11211100	9469.0000
46119	11210000	30153.0000
46119	11210003	9469.0000
46119	11210004	20684.0000
48477	11211100	41665.4800
48477	11210000	67673.0000
48477	11210003	42507.0000
48477	11212000	841.5200
48477	11210004	25166.0000
55073	11211100	7374.0000
55073	11210000	144500.0000
55073	11210003	72732.0000
55073	11212000	65358.0000
55073	11210004	71768.0000
01003	11211100	11212.0000
01003	11210000	22381.0000
01003	11210003	11237.0000
01003	11212000	25.0000
01003	11210004	11144.0000
31019	11211100	34813.2300
31019	11210000	94485.0000
31019	11210003	38816.0000
31019	11212000	4002.7700
31019	11210004	55669.0000
13113	11211100	881.0000
13113	11210000	1508.0000
13113	11210003	903.0000
13113	11212000	22.0000
13113	11210004	605.0000
13251	11211100	3627.0000
13251	11210000	7277.0000
13251	11210003	3627.0000
13251	11210004	3650.0000
34037	11211100	1255.0000
34037	11210000	3952.0000
34037	11210003	2383.0000
34037	11212000	1128.0000
34037	11210004	1569.0000
50013	11211100	415.0000
50013	11210000	6148.0000
50013	11210003	3448.0000
50013	11212000	3033.0000
50013	11210004	2700.0000
13139	11211100	6691.0000
13139	11210000	11856.0000
13139	11210003	6889.0000
13139	11212000	198.0000
13139	11210004	4967.0000
27027	11211100	4058.0000
27027	11210000	9974.0000
27027	11210003	5106.0000
27027	11212000	1048.0000
27027	11210004	4868.0000
27069	11211100	5619.7000
27069	11210000	10911.0000
27069	11210003	5625.0000
27069	11212000	5.3000
27069	11210004	5286.0000
27171	11211100	2922.0000
27171	11210000	31648.0000
27171	11210003	9251.0000
27171	11212000	6329.0000
27171	11210004	22397.0000
28027	11211100	572.0000
28027	11210000	1107.0000
28027	11210003	572.0000
28027	11210004	535.0000
39109	11211100	1514.0000
39109	11210000	6198.0000
39109	11210003	2848.0000
39109	11212000	1334.0000
39109	11210004	3350.0000
19185	11211100	14576.0000
19185	11210000	30664.0000
19185	11210003	14845.0000
19185	11212000	269.0000
19185	11210004	15819.0000
19025	11211100	5744.0000
19025	11210000	19296.0000
19025	11210003	5744.0000
19025	11210004	13552.0000
20107	11211100	20800.0000
20107	11210000	37443.0000
20107	11210003	21184.0000
20107	11212000	384.0000
20107	11210004	16259.0000
21041	11211100	3671.0000
21041	11210000	6539.0000
21041	11210003	3674.0000
21041	11212000	3.0000
21041	11210004	2865.0000
22017	11211100	12935.0000
22017	11210000	22490.0000
22017	11210003	12935.0000
22017	11210004	9555.0000
55047	11211100	1093.0000
55047	11210000	25756.0000
55047	11210003	9211.0000
55047	11212000	8118.0000
55047	11210004	16545.0000
56011	11211100	41282.0000
56011	11210000	67640.0000
56011	11210003	41303.0000
56011	11212000	21.0000
56011	11210004	26337.0000
06091	11211100	3172.0000
06091	11210000	4813.0000
06091	11210003	3172.0000
06091	11210004	1641.0000
13237	11211100	4161.0000
13237	11210000	18333.0000
13237	11210003	9290.0000
13237	11212000	5129.0000
13237	11210004	9043.0000
20081	11211100	2861.0000
20081	11210000	392449.0000
20081	11210003	2861.0000
20081	11210004	389588.0000
25003	11211100	905.0000
25003	11210000	6927.0000
25003	11210003	4006.0000
25003	11212000	3101.0000
25003	11210004	2921.0000
29137	11211100	14567.0000
29137	11210000	29030.0000
29137	11210003	14811.0000
29137	11212000	244.0000
29137	11210004	14219.0000
31025	11211100	5517.0000
31025	11210000	9249.0000
31025	11210003	5547.0000
31025	11212000	30.0000
31025	11210004	3702.0000
37091	11211100	151.0000
37091	11210000	261.0000
37091	11210003	151.0000
37091	11210004	110.0000
42035	11211100	713.0000
42035	11210000	13197.0000
42035	11210003	4998.0000
42035	11212000	4285.0000
42035	11210004	8199.0000
48091	11211100	7779.0000
48091	11210000	16274.0000
48091	11210003	7779.0000
48091	11210004	8495.0000
55121	11211100	6466.0000
55121	11210000	67421.0000
55121	11210003	30398.0000
55121	11212000	23932.0000
55121	11210004	37023.0000
06087	11211100	390.0000
06087	11210000	2890.0000
06087	11210003	390.0000
06087	11210004	2500.0000
13099	11211100	5023.0000
13099	11210000	8480.0000
13099	11210003	5023.0000
13099	11210004	3457.0000
28015	11211100	9901.0000
28015	11210000	17641.0000
28015	11210003	9901.0000
28015	11210004	7740.0000
31013	11211100	20919.0000
31013	11210000	53999.0000
31013	11210003	20919.0000
31013	11210004	33080.0000
21117	11211100	3666.0000
21117	11210000	6035.0000
21117	11210003	3707.0000
21117	11212000	41.0000
21117	11210004	2328.0000
46053	11211100	38647.0000
46053	11210000	83935.0000
46053	11210003	39181.0000
46053	11212000	534.0000
46053	11210004	44754.0000
48065	11211100	8373.4200
48065	11210000	19944.0000
48065	11210003	8384.0000
48065	11212000	10.5800
48065	11210004	11560.0000
17149	11211100	8760.0000
17149	11210000	17584.0000
17149	11210003	8824.0000
17149	11212000	64.0000
17149	11210004	8760.0000
22081	11211100	12129.0000
22081	11210000	24075.0000
22081	11210003	12129.0000
22081	11210004	11946.0000
13167	11211100	3408.0000
13167	11210000	5883.0000
13167	11210003	3422.0000
13167	11212000	14.0000
13167	11210004	2461.0000
48053	11211100	17014.0000
48053	11210000	26903.0000
48053	11210003	17014.0000
48053	11210004	9889.0000
55063	11211100	3787.0000
55063	11210000	26519.0000
55063	11210003	13107.0000
55063	11212000	9320.0000
55063	11210004	13412.0000
05147	11211100	358.0000
05147	11210000	877.0000
05147	11210003	358.0000
05147	11210004	519.0000
30095	11211100	26078.0000
30095	11210000	46755.0000
30095	11210003	26097.0000
30095	11212000	19.0000
30095	11210004	20658.0000
41019	11211100	26954.0000
41019	11210000	58852.0000
41019	11210003	27115.0000
41019	11212000	161.0000
41019	11210004	31737.0000
56039	11211100	2480.0000
56039	11210000	3949.0000
56039	11210003	2483.0000
56039	11212000	3.0000
56039	11210004	1466.0000
13293	11211100	3129.0000
13293	11210000	5103.0000
13293	11210003	3568.0000
13293	11212000	439.0000
13293	11210004	1535.0000
29201	11211100	2934.5400
29201	11210000	7330.0000
29201	11210003	3886.0000
29201	11212000	951.4600
29201	11210004	3444.0000
21195	11211100	503.0000
21195	11210000	1039.0000
21195	11210003	503.0000
21195	11210004	536.0000
42045	11211100	4.9900
42045	11210000	13.2800
42045	11210004	8.2900
46065	11211100	13879.0000
46065	11210000	23654.0000
46065	11210003	13879.0000
46065	11210004	9775.0000
53063	11211100	8311.0000
53063	11210000	19028.0000
53063	11210003	9812.0000
53063	11212000	1501.0000
53063	11210004	9216.0000
54061	11211100	3746.0000
54061	11210000	6260.0000
54061	11210003	4135.0000
54061	11212000	389.0000
54061	11210004	2125.0000
32510	11211100	182.7300
32510	11210000	478.0000
32510	11210003	330.0000
32510	11212000	147.2700
32510	11210004	148.0000
40017	11211100	29120.8500
40017	11210000	101472.0000
40017	11210003	29914.0000
40017	11212000	793.1500
40017	11210004	71558.0000
42067	11211100	2301.0000
42067	11210000	21624.0000
42067	11210003	10822.0000
42067	11212000	8521.0000
42067	11210004	10802.0000
54095	11211100	2448.7000
54095	11210000	3793.0000
54095	11210003	2454.0000
54095	11212000	5.3000
54095	11210004	1339.0000
36015	11211100	1488.0000
36015	11210000	6384.0000
36015	11210003	3376.0000
36015	11212000	1888.0000
36015	11210004	3008.0000
30000	11211100	1487789.0000
30000	11210000	2518571.0000
30000	11210003	1500825.0000
30000	11212000	13036.0000
30000	11210004	1017746.0000
46025	11211100	22038.4100
46025	11210000	67264.0000
46025	11210003	23746.0000
46025	11212000	1707.5900
46025	11210004	43518.0000
54083	11211100	3914.0000
54083	11210000	8487.0000
54083	11210003	4026.0000
54083	11212000	112.0000
54083	11210004	4461.0000
13193	11211100	1359.0000
13193	11210000	29896.0000
13193	11210003	16029.0000
13193	11212000	14670.0000
13193	11210004	13867.0000
17113	11211100	2889.0000
17113	11210000	16796.0000
17113	11210003	7493.0000
17113	11212000	4604.0000
17113	11210004	9303.0000
18077	11211100	4211.0000
18077	11210000	8499.0000
18077	11210003	4684.0000
18077	11212000	473.0000
18077	11210004	3815.0000
13191	11211100	207.0000
13191	11210000	253.0000
13191	11210003	207.0000
13191	11210004	46.0000
41017	11211100	8355.5100
41017	11210000	13895.0000
41017	11210003	8604.0000
41017	11212000	248.4900
41017	11210004	5291.0000
44009	11211100	360.0000
44009	11210000	1077.0000
44009	11210003	499.0000
44009	11212000	139.0000
44009	11210004	578.0000
48319	11211100	21436.0000
48319	11210000	38329.0000
48319	11210003	21436.0000
48319	11210004	16893.0000
05023	11211100	13264.0000
05023	11210000	26402.0000
05023	11210003	13264.0000
05023	11210004	13138.0000
28153	11211100	10381.0000
28153	11210000	15715.0000
28153	11210003	10381.0000
28153	11210004	5334.0000
29207	11211100	4832.0000
29207	11210000	10745.0000
29207	11210003	4836.0000
29207	11212000	4.0000
29207	11210004	5909.0000
31153	11211100	1697.3100
31153	11210000	4172.0000
31153	11210003	1703.0000
31153	11212000	5.6900
31153	11210004	2469.0000
17129	11211100	3471.5500
17129	11210000	6119.0000
17129	11210003	3483.0000
17129	11212000	11.4500
17129	11210004	2636.0000
19129	11211100	2199.2000
19129	11210000	3597.0000
19129	11210003	2205.0000
19129	11212000	5.8000
19129	11210004	1392.0000
21125	11211100	11103.0000
21125	11210000	20152.0000
21125	11210003	11115.0000
21125	11212000	12.0000
21125	11210004	9037.0000
36031	11211100	1108.0000
36031	11210000	5820.0000
36031	11210003	2510.0000
36031	11212000	1402.0000
36031	11210004	3310.0000
53055	11211100	935.0000
53055	11210000	1706.0000
53055	11210003	954.0000
53055	11212000	19.0000
53055	11210004	752.0000
19137	11211100	6865.9700
19137	11210000	23113.0000
19137	11210003	6929.0000
19137	11212000	63.0300
19137	11210004	16184.0000
22085	11211100	9765.0000
22085	11210000	18919.0000
22085	11210003	10748.0000
22085	11212000	983.0000
22085	11210004	8171.0000
23031	11211100	571.0000
23031	11210000	2434.0000
23031	11210003	1272.0000
23031	11212000	701.0000
23031	11210004	1162.0000
28149	11211100	2090.0000
28149	11210000	3474.0000
28149	11210003	2090.0000
28149	11210004	1384.0000
31161	11211100	55484.0000
31161	11210000	121175.0000
31161	11210003	55494.0000
31161	11212000	10.0000
31161	11210004	65681.0000
13173	11211100	541.0000
13173	11210000	992.0000
13173	11210003	553.0000
13173	11212000	12.0000
13173	11210004	439.0000
22007	11211100	373.0000
22007	11210000	626.0000
22007	11210003	373.0000
22007	11210004	253.0000
55079	11211100	26.9800
55079	11210000	79.1800
55079	11212000	10.1800
55079	11210004	42.0200
40055	11211100	14327.1100
40055	11210000	30108.0000
40055	11210003	14338.0000
40055	11212000	10.8900
40055	11210004	15770.0000
49027	11211100	18754.0000
49027	11210000	56875.0000
49027	11210003	31053.0000
49027	11212000	12299.0000
49027	11210004	25822.0000
12067	11211100	7704.0000
12067	11210000	21018.0000
12067	11210003	16114.0000
12067	11212000	8410.0000
12067	11210004	4904.0000
15007	11211100	7607.0000
15007	11210000	15004.0000
15007	11210003	7624.0000
15007	11212000	17.0000
15007	11210004	7380.0000
21085	11211100	19577.0000
21085	11210000	37901.0000
21085	11210003	20422.0000
21085	11212000	845.0000
21085	11210004	17479.0000
37003	11211100	7858.0000
37003	11210000	18727.0000
37003	11210003	8965.0000
37003	11212000	1107.0000
37003	11210004	9762.0000
01015	11211100	11417.0000
01015	11210000	20507.0000
01015	11210003	11516.0000
01015	11212000	99.0000
01015	11210004	8991.0000
46121	11211100	37202.0000
46121	11210000	69062.0000
